Div,season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
E2,2425,07/09/2024,15:00,Barnsley,Bristol Rvs,2,1
E2,2425,07/09/2024,15:00,Charlton,Rotherham,1,1
E2,2425,07/09/2024,15:00,Wrexham,Shrewsbury,3,0
E2,2425,14/09/2024,12:30,Mansfield,Cambridge,2,1
E2,2425,14/09/2024,12:30,Northampton,Wycombe,1,2
E2,2425,14/09/2024,15:00,Blackpool,Exeter,2,1
E2,2425,14/09/2024,15:00,Bolton,Huddersfield,0,4
E2,2425,14/09/2024,15:00,Bristol Rvs,Wigan,0,4
E2,2425,14/09/2024,15:00,Crawley Town,Stockport,1,1
E2,2425,14/09/2024,15:00,Peterboro,Lincoln,1,1
E2,2425,14/09/2024,15:00,Reading,Leyton Orient,0,1
E2,2425,14/09/2024,15:00,Rotherham,Burton,2,2
E2,2425,14/09/2024,15:00,Shrewsbury,Charlton,0,1
E2,2425,14/09/2024,15:00,Stevenage,Barnsley,3,0
E2,2425,16/09/2024,20:00,Birmingham,Wrexham,3,1
E2,2425,21/09/2024,12:30,Exeter,Stevenage,2,0
E2,2425,21/09/2024,12:30,Lincoln,Wigan,0,0
E2,2425,21/09/2024,15:00,Bolton,Reading,5,2
E2,2425,21/09/2024,15:00,Burton,Barnsley,1,2
E2,2425,21/09/2024,15:00,Charlton,Blackpool,1,2
E2,2425,21/09/2024,15:00,Huddersfield,Northampton,1,3
E2,2425,21/09/2024,15:00,Mansfield,Shrewsbury,2,1
E2,2425,21/09/2024,15:00,Peterboro,Bristol Rvs,3,2
E2,2425,21/09/2024,15:00,Rotherham,Birmingham,0,2
E2,2425,21/09/2024,15:00,Stockport,Leyton Orient,1,4
E2,2425,21/09/2024,15:00,Wrexham,Crawley Town,2,1
E2,2425,21/09/2024,15:00,Wycombe,Cambridge,2,1
E2,2425,24/09/2024,19:45,Huddersfield,Blackpool,0,2
E2,2425,24/09/2024,19:45,Leyton Orient,Peterboro,2,2
E2,2425,24/09/2024,19:45,Wigan,Stevenage,0,0
E2,2425,28/09/2024,12:30,Crawley Town,Bolton,0,2
E2,2425,28/09/2024,12:30,Reading,Huddersfield,2,1
E2,2425,28/09/2024,15:00,Birmingham,Peterboro,3,2
E2,2425,28/09/2024,15:00,Blackpool,Burton,3,0
E2,2425,28/09/2024,15:00,Bristol Rvs,Wycombe,1,2
E2,2425,28/09/2024,15:00,Cambridge,Lincoln,0,2
E2,2425,28/09/2024,15:00,Leyton Orient,Wrexham,0,0
E2,2425,28/09/2024,15:00,Northampton,Mansfield,0,2
E2,2425,28/09/2024,15:00,Shrewsbury,Rotherham,1,1
E2,2425,28/09/2024,15:00,Stevenage,Charlton,1,0
E2,2425,28/09/2024,15:00,Wigan,Exeter,0,0
E2,2425,28/09/2024,19:45,Barnsley,Stockport,1,1
E2,2425,01/10/2024,19:45,Barnsley,Wycombe,2,2
E2,2425,01/10/2024,19:45,Birmingham,Huddersfield,1,0
E2,2425,01/10/2024,19:45,Blackpool,Lincoln,1,1
E2,2425,01/10/2024,19:45,Bristol Rvs,Charlton,3,2
E2,2425,01/10/2024,19:45,Cambridge,Rotherham,0,1
E2,2425,01/10/2024,19:45,Crawley Town,Mansfield,0,2
E2,2425,01/10/2024,19:45,Leyton Orient,Exeter,0,1
E2,2425,01/10/2024,19:45,Northampton,Bolton,2,4
E2,2425,01/10/2024,19:45,Shrewsbury,Stockport,0,2
E2,2425,01/10/2024,19:45,Stevenage,Wrexham,1,0
E2,2425,01/10/2024,19:45,Wigan,Peterboro,3,0
E2,2425,01/10/2024,20:00,Reading,Burton,3,1
E2,2425,05/10/2024,12:30,Huddersfield,Barnsley,2,0
E2,2425,05/10/2024,12:30,Peterboro,Stevenage,2,1
E2,2425,05/10/2024,15:00,Bolton,Shrewsbury,2,2
E2,2425,05/10/2024,15:00,Burton,Bristol Rvs,1,3
E2,2425,05/10/2024,15:00,Charlton,Birmingham,1,0
E2,2425,05/10/2024,15:00,Exeter,Cambridge,1,0
E2,2425,05/10/2024,15:00,Lincoln,Leyton Orient,2,1
E2,2425,05/10/2024,15:00,Mansfield,Blackpool,2,0
E2,2425,05/10/2024,15:00,Rotherham,Reading,2,1
E2,2425,05/10/2024,15:00,Stockport,Wigan,0,0
E2,2425,05/10/2024,15:00,Wrexham,Northampton,4,1
E2,2425,05/10/2024,15:00,Wycombe,Crawley Town,1,0
E2,2425,12/10/2024,15:00,Crawley Town,Shrewsbury,3,5
E2,2425,12/10/2024,15:00,Peterboro,Rotherham,3,3
E2,2425,17/10/2024,20:00,Shrewsbury,Exeter,0,2
E2,2425,19/10/2024,12:30,Reading,Crawley Town,4,1
E2,2425,19/10/2024,12:30,Wycombe,Peterboro,3,1
E2,2425,19/10/2024,15:00,Blackpool,Barnsley,1,2
E2,2425,19/10/2024,15:00,Bolton,Burton,2,1
E2,2425,19/10/2024,15:00,Cambridge,Wigan,2,0
E2,2425,19/10/2024,15:00,Charlton,Stockport,1,1
E2,2425,19/10/2024,15:00,Huddersfield,Bristol Rvs,3,1
E2,2425,19/10/2024,15:00,Lincoln,Birmingham,1,3
E2,2425,19/10/2024,15:00,Mansfield,Stevenage,0,1
E2,2425,19/10/2024,15:00,Northampton,Leyton Orient,1,0
E2,2425,19/10/2024,15:00,Rotherham,Wrexham,0,1
